#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_asoiaf_slavepit_1;Tiny Slave Camp;Très petit camp d'esclaves;;;;;;;;;;;;x
EVTDESCSLAVERY403;[Root.PrimaryTitle.GetFOA], your slave [From.Mother.GetFirstName] has had a child, who she calls [From.GetFirstName]. Apparently the infant looks very much like you, and you did lay with the mother...;[Root.PrimaryTitle.GetFOA], votre esclave [From.Mother.GetFirstName] vient de donner naissance à un enfant qu'elle a appelé [From.GetFirstName]. Apparemment le nourrisson vous ressemble beaucoup, et vous avez effectivement couché avec la mère... ;;;[Root.PrimaryTitle.GetFOA], tu esclava [From.Mother.GetFirstName] acaba de dar a luz a un niño llamado [From.GetFirstName]. Aparentemente el bebé se te parece mucho, y efectivamente te acostaste con la madre...;;;;;;;;;x
EVTDESCSLAVERY403B;[Root.PrimaryTitle.GetFOA], your slave [From.Mother.GetFirstName] has had a child, but it did not survive the birth.  Apparently the dead infant looks very much like you, and you did lay with the mother...;[Root.PrimaryTitle.GetFOA], votre esclave [From.Mother.GetFirstName] vient de donner naissance à un enfant mais il n'a pas survécu. Apparemment le mort-né vous ressemblait beaucoup, et vous avez effectivement couché avec la mère... ;;;[Root.PrimaryTitle.GetFOA], tu esclava [From.Mother.GetFirstName] acaba de dar a luz a un niño, pero no ha sobrevivido. Aparentemente el bebé se te parecía mucho, y efectivamente te acostaste con la madre...;;;;;;;;;x
EVTOPTASLAVERY403;Just another slave for my collection;Juste un nouvel esclave pour ma collection.;;;Sólo otro esclavo para mi colección.;;;;;;;;;x
EVTOPTASLAVERY403B;Shame, it would have made a good slave;Mince, cela aurait fait un(e) bon(ne) esclave;;;Lástima, podría haber sido un buen esclavo;;;;;;;;;x
EVTOPTBSLAVERY403;The child can live as my illegitimate [From.GetRootRelation];Le nourrisson peut vivre en tant que mon(a) [From.GetRootRelation] illégitime.;;;El bebé vivirá como mi [From.GetRootRelation] ilegítimo.;;;;;;;;;x
EVTOPTBSLAVERY403B;I name the child my illegitimate [From.GetRootRelation];Je fais de l'enfant mon [From.GetRootRelation] illégitime;;;Hago al niño mi [From.GetRootRelation] ilegítimo;;;;;;;;;x
EVTOPTCSLAVERY404;I name [From.GetHerHim] my trueborn [GetFromRelation], and [From.Mother.GetFirstName] a free woman;J'en fais mon(a) [GetFromRelation], légitime, et [From.Mother.GetFirstName] est désormais une femme libre. ;;;;;;;;;;;;x
EVTOPTDSLAVERY404;[From.GetSheHeCap] is my [From.GetRootRelation];[From.GetSheHeCap] est mon(a) [From.GetRootRelation];;;[From.GetSheHeCap] es mi [From.GetRootRelation];;;;;;;;;x
EVTDESCSLAVERY401;[Root.PrimaryTitle.GetFOA], your slave [From.Mother.GetFirstName] has given birth to a child. She calls [From.GetHerHim] [From.GetFirstName], and [From.GetSheHe] shall be born into your possession.;[Root.PrimaryTitle.GetFOA], votre esclave [From.Mother.GetFirstName] vient de donner naissance à un enfant qu'elle a appelé [From.GetFirstName]. [From.GetSheHe] est votre propriété. ;;;;;;;;;;;;x
EVTOPTASLAVERY401;I hope [From.GetSheHe] becomes a valuable slave;J'espère qu'[From.GetSheHe] deviendra un(e) esclave de valeur. ;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY302;is commanded to lay with [From.GetFirstName];se voit ordonner de coucher avec [From.GetFirstName];;;;;;;;;;;;x
EVTDESCSLAVERY15;Slavery is illegal in [Root.TopLiege.PrimaryTitle.GetName], and so you are compelled to leave the slave trade.;L'esclavage est illégal à [Root.TopLiege.PrimaryTitle.GetName], aussi êtes-vous contraint d'abandonner le commerce des esclaves.;;;;;;;;;;;;x
EVTOPTASLAVERY15;But it was so lucrative!;Mais c'était si lucratif !;;;;;;;;;;;;x
EVTOPTBSLAVERY253;I don't think so, I can find another slave elsewhere;Non, je peux trouver un autre esclave ailleurs.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY255;is informed of your rejection;est informé de votre refus.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY253;will consider you price for [From.GetFirstName]...;va réfléchir à votre prix pour [From.GetFirstName]...;;;;;;;;;;;;x
EVTOPTESLAVERY208;There are no slaves to buy here;Il n'y a aucun esclave à acheter ici.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY250;[From.GetTitledFirstName] will consider your offer to buy [This.GetFirstName];[From.GetTitledFirstName] va réfléchir à votre offre pour acheter [This.GetFirstName];;;;;;;;;;;;x
EVTTOOLTIP204;will consider your suitable bed slaves;va jeter un œil à vos esclaves de lit.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY203;shall present you with a suitable bed slave to consider;vous présentera une esclave de lit intéressante.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY205;shall present you with a suitable bodyguard to consider;vous présentera un garde du corps intéressant.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY207;shall present you with a suitable retainer to consider;vous présentera un serviteur intéressant.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY202;meets with you to discuss [From.GetHerHis] requirements;vous rencontre pour discuter de vos besoins et exigences.;;;;;;;;;;;;x
EVTDESCSLAVERY151;You have decided that your prisoner [From.GetTitledFirstName] shall be sold into slavery. Now to find a slave trader who will buy [From.GetHerHim]...;Vous avez décidé que votre prisonnier [From.GetTitledFirstName] devrait être vendu en esclavage. Maintenant il faut trouver un marchand d'esclaves qui acceptera de l'acheter…;;;;;;;;;;;;x
EVTOPTASLAVERY151;I am sure they will be interested;Je suis sûr que certains seront intéressés.;;;;;;;;;;;;x
EVTOPTBSLAVERY151;There is no-one who will buy [From.GetHerHim];Il n'y a personne qui voudra l'acheter.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY100;will consider making an offer for your slave;va réfléchir à une offre pour votre esclave.;;;;;;;;;;;;x
EVENTTOOLTIPSLAVERY1300;You shall seek a trader to buy bulk slaves from;Vous allez chercher un marchand prêt à acheter des esclaves en grand nombre. ;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY300;You will select a slave to breed with [This.GetFirstName];Vous allez sélectionner un(e) esclave pour s'accoupler avec [This.GetFirstName];;;;;;;;;;;;x
mark_for_sale;List For Sale;Faire savoir que [Root.GetFirstName] est à vendre;;;;;;;;;;;;x
mark_for_sale_desc;Let it be known at the slave markets that [Root.GetFirstName] [Root.GetOnlyDynastyName] is for sale;Faites savoir au marché aux esclaves que [Root.GetFirstName] est à vendre.;;;;;;;;;;;;x
FORSALETOOLTIP;[This.GetFirstName] will be listed as available for sale again;[This.GetFirstName] sera considéré comme à vendre.;;;;;;;;;;;;x
mark_not_for_sale;List As Not For Sale;Faire savoir que [Root.GetFirstName] n'est pas à vendre;;;;;;;;;;;;x
mark_not_for_sale_desc;Let it be known at the slave markets that [Root.GetFirstName] [Root.GetOnlyDynastyName] is not for sale and that you will not entertain any offers for [Root.GetHerHim];Faites savoir au marché aux esclaves que [Root.GetFirstName] n'est pas à vendre et que vous n'accepterez aucune offre pour [Root.GetHerHim].;;;;;;;;;;;;x
NOTFORSALETOOLTIP;[This.GetFirstName] will be listed as not available for sale;Faire savoir que [This.GetFirstName] ne sera pas à vendre.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY150;You search for a slave trader willing to buy [Root.GetTitledFirstName];Vous cherchez un marchand d'esclaves voulant acquérir [Root.GetTitledFirstName].;;;;;;;;;;;;x
EVTDESC_TOG_106099;Angry at their lowly status, the slaves in [Root.GetName] have risen up in revolt! They are lead by one of their own, whose aim is to establish a Kingdom free of slavery.;En colère quant à leur statut, les esclaves de [Root.GetName] se sont révoltés ! Ils sont menés par l'un des leurs qui rêve de fonder un royaume libéré de l'esclavage.;;;;;;;;;;;;x
EVTOPTA_TOG_106099;We shall crush this slave scum;Nous devons absolument écraser ces racailles !;;;;;;;;;;;;x
EVTDESC_TOG_106199;Angry at their lowly status, the slaves in [From.GetName] have risen up in revolt! They are lead by one of their own, whose aim is to establish a Kingdom free of slavery.;En colère quant à leur statut, les esclaves de [From.GetName] se sont révoltés ! Ils sont menés par l'un des leurs qui rêve de fonder un royaume libéré de l'esclavage.;;;;;;;;;;;;x
EVTDESCTOG106599;[From.GetName] held many slaves as captives, that is until you and your army liberated them. The decadent slave owners can only watch as your men free every last slave, granting them all their freedom.;[From.GetName] detenait de nombreux esclaves avant que vous n'arriviez, vous et votre armée, pour les libérer. Les esclavagistes décadents ne peuvent rien faire d'autre qu'observer tandis que vos hommes libèrent leurs derniers esclaves, désormais totalement libres.;;;;;;;;;;;;x
EVTTOOLTIPTOG106699;All slave camps in [From.GetName] are destroyed, with all the slaves being set free.;Tous les camps d'esclaves de [From.GetName] sont détruits. Tous les esclaves ont été libérés.;;;;;;;;;;;;x
EVTTOOLTIPTOG106899;A band of former slaves joins your cause;Une bande d'anciens esclaves rejoint votre cause.;;;;;;;;;;;;x
EVTDESC_TOG_106699;Grave news, [From.GetTitledFirstName] has freed all the slaves being held in the camps of [FromFrom.GetName]. We were powerless to resist as [From.GetSheHe] rode in after the victorious army and issued a proclamation granting them all their freedom.;De terribles nouvelles, [From.GetTitledFirstName] a libéré tous les esclaves du camp de [FromFrom.GetName]. Nous étions impuissants et n'avons pu lui résister alors qu'[From.GetSheHe] y pénétrait avec son armée victorieuse pour y proclamer leur libération. ;;;;;;;;;;;;x
LOSEALLSLAVES;All slaves being held in camps in [FromFrom.GetName] are set free by the attackers;Tous les esclaves retenus au camps de [FromFrom.GetName] ont été libérés par les attaquants.;;;;;;;;;;;;x
EVTOPTATOG106699;[From.GetSheHeCap] has no right to do that!;[From.GetSheHeCap] n'a aucun droit de faire ça !;;;;;;;;;;;;x
EVTDESC_TOG_107099;Sensing an opportunity, the slaves in [Root.GetName] have risen up in revolt! Their leaders have pledged allegiance to the ongoing slave revolt, and their cause to create a new Kingdom free of slavery;Sentant une opportunité, les esclaves de [Root.GetName] se sont révoltés ! Leurs meneurs ont fait allégeance aux révoltés et à leurs causes et ont juré de créer un nouveau royaume libéré de l'esclavage. ;;;;;;;;;;;;x
EVTOPTA_TOG_107099;More slaves to butcher;Plus d'esclaves à massacrer.;;;;;;;;;;;;x
EVTDESCTOG107199;The slaves of [From.GetName] have risen up in revolt and have joined your cause!;Les esclaves de [From.GetName] se sont révoltés et ont rejoint notre cause ! ;;;;;;;;;;;;x
EVTDESC_TOG_107299;Sensing an opportunity, the slaves in [From.GetName] have risen up in revolt! Their leaders have pledged allegiance to the ongoing slave revolt, and their cause to create a new Kingdom free of slavery;Sentant une opportunité, les esclaves de [From.GetName] se sont révoltés ! Leurs meneurs ont fait allégeance aux révoltés et à leurs causes et ont juré de créer un nouveau royaume libéré de l'esclavage. ;;;;;;;;;;;;x
TOOLTIPwar_of_liberationWESTEROS;[Root.GetTitledFirstName] and [From.GetTitledFirstName]'s capital are both in §YWesteros§!\n;Les capitales de [Root.GetTitledFirstName] et de [From.GetTitledFirstName] sont toutes les deux en §YWesteros§!\n;;;;;;;;;;;;x
TOOLTIPwar_of_liberationNEIGHBOUR;[Root.GetTitledFirstName] and [From.GetTitledFirstName]'s realms §Yneighbour§! each other\n;Les domaines de [Root.GetTitledFirstName] et de [From.GetTitledFirstName] sont §Yvoisins§! \n;;;;;;;;;;;;x
TOOLTIPslavery_0CULTURE;[This.GetTitledFirstName]'s religious Civilization or Soul is one that traditionally opposes the practice of slavery: Christian, Gnostic, Buddhist, Chinese, and Indian civilizations | Scholarly and Populist Souls. \n;La culture/religion de [This.GetTitledFirstName] est traditionnellement opposée à l'esclavage (Ouestrien/Braavien/Sauvageon/Dieux de l'Eté/Rhoynar/Pâtre Suprême/Chantelunes)\n;;;;;;;;;;;;x
TOOLTIPslavery_0VASSAL;Any of [This.GetTitledFirstName]'s vassals religious Civilization or Soul is one that traditionally opposes the practice of slavery: Christian, Gnostic, Chinese, Buddhist, and Indian Civilizations | Scholarly and Populist Souls\n;La culture/religion de tous les vassaux de [This.GetTitledFirstName] est traditionnellement opposée à l'esclavage\n;;;;;;;;;;;;x
TOOLTIPslavery_2CULTURE;[This.GetTitledFirstName]'s religious Civilization or Soul is not any that traditionally oppose the practice of slavery: Christian, Gnostic, Buddhist, Chinese, and Indian Civilizations | Scholarly and Populist Souls. \n;[This.GetTitledFirstName] est soit impliqué dans le commerce d'esclave soit sa culture/religion est traditionnellement favorable à la pratique de l'esclavage (Ghiscari/Valyrien/Cités Libres/Pirate/Dothraki)\n;;;;;;;;;;;;x
TOOLTIPslavery_2VASSAL;None of [This.GetTitledFirstName]'s vassals believe in any religion whose Civilization or Soul traditionally oppose the practice of slavery: Christian, Gnostic, Buddhist, Chinese, and Indian Civilizations | Scholarly and Populist Souls. \n;La culture/religion de tous les vassaux de [This.GetTitledFirstName] est traditionnellement favorable à la pratique de l'esclavage\n;;;;;;;;;;;;x
TOOLTIPslavery_0DYNASTY;House [This.GetOnlyDynastyName] descends from a former slave who liberated a realm from slavery\n;La culture/religion de tous les vassaux de [This.GetTitledFirstName] est traditionnellement opposée à l'esclavage\n;;;;;;;;;;;;x
demand_relatives_freed;Demand Vassal Frees Relatives;Exiger que votre vassal libère des parents;;;;;;;;;;;;x
demand_relatives_freed_desc;One of your vassals owns one of your kinsmen as a slave. As their liege you can command them to release them into your care.;L'un de vos vassaux détient l'un de vos parents en esclavage. En tant que suzerain, vous pouvez exiger sa libération.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY4001;will be commanded to free your relative;se verra ordonner de libérer votre parent(e).;;;;;;;;;;;;x
TOOLTIPdemand_relatives_freedSLAVE;[This.GetTitledFirstName] is one of the slaves\n;[This.GetTitledFirstName] est l'un(e) des esclaves\n;;;;;;;;;;;;x
EVTDESCslavery.4001;[Root.GetTitle] [Root.GetFirstName], it is come to my attention that amongst your slaves are my kinsmen. As your liege I command that you release them into my care immediately.\n\n Signed,\n[From.GetFirstName] of House [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];[Root.GetTitle] [Root.GetFirstName], j'ai appris que parmi vos esclaves se trouvaient certains de mes parents. En tant que votre suzerain je vous ordonne de les libérer et de me les remettre immédiatement.\n\n Signé,\n[From.GetFirstName] de la maison [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;;;;;;;;;;x
EVTDESCslavery.4002;[Root.PrimaryTitle.GetFOA], although it pains me, I will of course respect your authority and free your kinsmen from slavery as commanded. I shall send them to [Root.Capital.GetName] at once.\n\n Regards,\n[From.GetTitledFirstName] [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], bien que cela ne me réjouisse guère, je vais bien entendu respecter votre autorité et libérer vos parents comme vous me l'avez ordonné. Jes les enverrai sur le champ à [Root.Capital.GetName].\n\n Cordialement,\n[From.GetTitledFirstName] [From.GetOnlyDynastyName];;;;;;;;;;;;x
EVTDESCslavery.4003;[Root.PrimaryTitle.GetFOA], whilst they may be your kinsmen, the laws of the realm dictate I do not have to give up what is rightly my property. I must refuse your request.\n\n Regards,\n[From.GetTitledFirstName] [From.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], bien qu'ils soient vos parents, les lois sont claires, je n'ai pas à abandonner ce qui est ma propriété. Je suis navré de devoir refuser votre requête.\n\n Cordialement,\n[From.GetTitledFirstName] [From.GetOnlyDynastyName];;;;;;;;;;;;x
OPTAslavery.4003;Traitor! I will get them one way or another;Traître ! Je les récupérerai, d'une façon ou d'une autre !;;;;;;;;;;;;x
OPTAslavery.4001;To refuse would be treason;Refuser serait synonyme de trahison.;;;;;;;;;;;;x
OPTBslavery.4001;No, they are rightfully my property;Non, ils sont ma propriété.;;;;;;;;;;;;x
free_slave;Free [Root.GetFirstName];Libérer [Root.GetFirstName];;;;;;;;;;;;x
free_slave_desc;Grant [Root.GetFirstName] [Root.GetOnlyDynastyName] their freedom;Octroyer sa liberté à [Root.GetFirstName] [Root.GetOnlyDynastyName];;;;;;;;;;;;x
opinion_abolished_slavery_bad;Abolished Slavery;A aboli l'esclavage;;;;;;;;;;;;x
opinion_abolished_slavery_good;Abolished Slavery;A aboli l'esclavage;;;;;;;;;;;;x
opinion_abolished_slavery_former_slave;Abolished Slavery;A aboli l'esclavage;;;;;;;;;;;;x
opinion_chattel_slavery_bad;Legalised Slavery;A légalisé l'esclavage;;;;;;;;;;;;x
opinion_chattel_slavery_good;Legalised Slavery;A légalisé l'esclavage;;;;;;;;;;;;x
opinion_thralldom_bad;Legalised Thralldom;A légalisé le servage;;;;;;;;;;;;x
opinion_thralldom_good;Legalised Thralldom;A légalisé le servage;;;;;;;;;;;;x
TOOLTIPbuy_bulk_slaves;Any slave trader has a slave camp to sell\n;Un marchand d'esclaves a un camp d'esclaves à vendre\n;;;;;;;;;;;;x
TOOLTIPsell_bulk_slaves;Any slave trader has 400¤\n;Un marchand d'esclaves à 1000 pièces d'or\n;;;;;;;;;;;;x
slave_revolt_modifier;Realm in Slave Revolt;Royaume touché par une révolte d'esclaves;;;;;;;;;;;;x
crushed_slave_revolt_1;Slave Revolt Crushed;Révolte d'esclaves écrasée;;;;;;;;;;;;x
thwarted_war_of_emancipation_1;Thwarted War of Emacipation;Guerre d'émancipation contrecarrée;;;;;;;;;;;;x
thwarted_war_of_liberation_1;Thwarted War of Liberation;Guerre de libération contrecarrée;;;;;;;;;;;;x
concubine_slave;Take Slave as Concubine;Prendre [Root.GetFirstName] [Root.GetOnlyDynastyName] comme concubine;;;;;;;;;;;;x
concubine_slave_desc;Some rulers keep harems of multiple women to ensure the continuation of their line. Children of slave concubines will be born into servitude.;Les souverains ghiscaris disposent d'harems avec de nombreuses femmes pour s'assurer de la continuité de leur lignée. Les enfants des esclaves concubines naissent en servitude.;;;;;;;;;;;;x
sacked;Sacked;Saccagée;;;;;;;;;;;;x
TOOLTIPslave_raidBORDER;Either the target province §Yborders§! [Root.GetTitledFirstName]'s realm OR [Root.GetTitledFirstName] is a §Y'patrician'§! and the target is §Ycoastal§!\n;Soit la province ciblée est §Yfrontalière§! du domaine de [Root.GetTitledFirstName], soit [Root.GetTitledFirstName] est un §Y'patricien'§! et la cible est §Ycôtière§!\n;;;;;;;;;;;;x
TOOLTIPslave_raidCULTURE;The target province is NOT the same §Yculture group§! as [Root.GetTitledFirstName]\n;La province ciblée n'est PAS du même §Ygroupe culturel§! que [Root.GetTitledFirstName]\n;;;;;;;;;;;;x
TOOLTIPslave_raidSACKED;The target province has NOT been recently §Ysacked§! in a slave raid\n;La province ciblée n'a pas été récemment §Ysaccagée§! par un raid esclavagiste\n;;;;;;;;;;;;x
TOOLTIPslave_raidCENTRALIZATION;If the target is in the §Ysame realm§! as [Root.GetTitledFirstName] realm §Ycrown authority§! must NOT be medium or higher\n;Si la cible est dans le §Ymême royaume§! que le domaine de [Root.GetTitledFirstName] alors l' §Yautorité de la couronne§! Ne doit pas être moyenne ou plus élevée\n;;;;;;;;;;;;x
TOOLTIPslave_raidPIRATE;If the target is a §Ypirate§! realm they can only be attacked if §Yking§! tier or higher\n;Si la cible est un §Ypirate§! il ne pourra être attaqué que s'il dispose au moins d'un rang de §Yroi§!\n;;;;;;;;;;;;x
manage_slave;Manage [Root.GetBestName];S'occuper de [Root.GetBestName];;;;;;;;;;;;x
manage_slave_desc;Have your guards bring [Root.GetFirstName], your [Root.GetOnlyDynastyName] slave, before you, so you can decide what you want done with [Root.GetHerHim];Ordonner à vos gardes d'amener [Root.GetFirstName], votre esclave [Root.GetOnlyDynastyName], devant vous, pour que vous puissiez décider quoi faire avec [Root.GetHerHim];;;;;;;;;;;;x
EVTDESCSLAVERY2;[Root.PrimaryTitle.GetFOA], your slave [From.GetFirstName] has been brought before you for examination, what would you like done with [From.GetHerHim]?;[Root.PrimaryTitle.GetFOA], votre esclave [From.GetFirstName] a été amené devant vous pour que vous puissiez l'examiner. Que voulez-vous faire de [From.GetHerHim]?;;;;;;;;;;;;x
EVTOPTASLAVERY2;Sell [From.GetHerHim], get as much as coin as possible;Vendez-le(a), tirez-en le plus d'argent possible.;;;;;;;;;;;;x
EVTOPTBSLAVERY2;Inform other slavers [From.GetSheHe] is not for sale;Informer les autres esclavagistes qu'[From.GetSheHe] n'est pas à vendre.;;;;;;;;;;;;x
EVTOPTCSLAVERY2;Inform other slavers [From.GetSheHe] is now for sale;Informer les autres esclavagistes qu'[From.GetSheHe] est désormais à vendre.;;;;;;;;;;;;x
EVTOPTDSLAVERY2;Have [From.GetHerHim] breed with another slave, I need more;Accouplez-le(a) avec un(e) autre esclave, il m'en faut plus.;;;;;;;;;;;;x
EVTOPTESLAVERY2;More....;Plus...;;;;;;;;;;;;x
EVTOPTFSLAVERY2;[From.GetSheHeCap] needs a good lashing;[From.GetSheHeCap] a besoin de quelques coups de fouet.;;;;;;;;;;;;x
EVTOPTGSLAVERY2;I will take her as my concubine;Je vais la prendre comme concubine.;;;;;;;;;;;;x
EVTOPTHSLAVERY2;Have the [Root.GetLordSpiritualName] make him a eunuch;Que [Root.GetLordSpiritualName] en fasse un eunuque.;;;;;;;;;;;;x
EVTOPTISLAVERY2;I shall grant [From.GetHerHim] freedom;Je vais le(a) libérer.;;;;;;;;;;;;x
EVTOPTJSLAVERY2;Nevermind, that will be all today;Ce sera tout pour aujourd'hui.;;;;;;;;;;;;x
TOOLTIPSLAVEREVOLTX;Rebel slaves are recaptured and sent back to the slave camps\n;Des esclaves rebelles ont été recapturés et envoyés au camp d'esclave\n;;;;;;;;;;;;x
EVTDESCSLAVERY607;Your slave [From.GetFirstName] [From.GetOnlyDynastyName] was known to ride a dragon before [From.GetSheHe] was captured, and [From.GetSheHe] would never reveal what happened to it. That was until today, when the dragon came to [Root.Capital.GetName]! The beast killed many of your guards, who failed to stop [From.GetFirstName] mounting the dragon and flying away.;Votre esclave [From.GetFirstName] [From.GetOnlyDynastyName] était connu(e) pour chevaucher un dragon avant qu'[From.GetSheHe] ne soit capturé(e), et [From.GetSheHe] ne voulait pas vous révéler ce qu'il était devenu. Jusqu'à aujourd'hui... le dragon est apparu dans le ciel de [Root.Capital.GetName]! La bête a tuer nombre de vos gardes qui ne sont pas parvenus à arrêter [From.GetFirstName] qui est monté sur son dragon et a fui.;;;;;;;;;;;;x
EVTOPTASLAVERY607;[From.GetSheHeCap] will regret this!;[From.GetSheHeCap] va le regretter !;;;;;;;;;;;;x
EVTDESCSLAVERY608;You were out with the men in the yard when a huge winged beast is seen in the sky, speeding towards the castle. It could only be a dragon. It touches down before everyone, and none other than [From.GetTitledFirstName] [From.GetOnlyDynastyName] leaps down off of it. Apparently [From.GetSheHe] escaped slavery in [FromFrom.PrimaryTitle.GetName], and now seeks refuge here.;Vous étiez dans la cour avec vos hommes lorsqu'une immense bête ailée est apparu dans le ciel. Cela ne pouvait être qu'un dragon. Le monstre s'est posé devant tout le monde, monté par [From.GetTitledFirstName] [From.GetOnlyDynastyName] ! Apparemment [From.GetSheHe] s'est échappé(e) de [FromFrom.PrimaryTitle.GetName] où [From.GetSheHe] était esclave. [From.GetSheHe] cherche refuge ici.;;;;;;;;;;;;x
realm_emancipated;Realm Emancipated;Royaume émancipé;;;;;;;;;;;;x
EVTOPTBSLAVERY201;No, I will not conduct trades this year;Non, je ne vais pas commercer cette année.;;;;;;;;;;;;x
train_unsullied;Train Unsullied;Entraîner les Immaculés;;;;;;;;;;;;x
train_unsullied_desc;Astapor is world renowned for the Unsullied, slave soldiers who are castrated at a young age and trained into the ultimate soldiers. You can use slaves from a camp to train a thousand of them, and sell them on for a profit.;Astapor est connue mondialement pour ses immaculés, des esclaves soldats castrés très jeunes et entraînés pour devenir des guerriers d'élites. Vous pouvez utiliser des esclaves d'un camp pour entraîner mille d'entre eux. Vous pourrez les vendre par la suite.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY700;A thousand Unsullied will begin training;Un millier d'Immaculés vont commencer leur entraînement;;;;;;;;;;;;x
buy_unsullied;Buy Unsullied;Acheter des Immaculés;;;;;;;;;;;;x
buy_unsullied_desc;Astapor is world renowned for the Unsullied, slave soldiers who are castrated at a young age and trained into the ultimate soldiers. You can offer to buy them in units of a century or a thousand.;Astapor est connue mondialement pour ses immaculés, des esclaves soldats castrés très jeunes et entraînés pour devenir des guerriers d'élites. Vous pouvez faire une offre pour en acheter, par centaine ou par millier.;;;;;;;;;;;;x
EVTTOOLTIPSLAVERY705;An Astapori slaver will be approached;Un esclave astapori va être approché.;;;;;;;;;;;;x
ca_asoiaf_unsullied_1;Unsullied Camp (1000);Camp d'Immaculés (1000);;;;;;;;;;;;x
ca_asoiaf_unsullied_2;Unsullied Camp (2000);Camp d'Immaculés (2000);;;;;;;;;;;;x
ca_asoiaf_unsullied_3;Unsullied Camp (3000);Camp d'Immaculés (3000);;;;;;;;;;;;x
ca_asoiaf_unsullied_4;Unsullied Camp (4000);Camp d'Immaculés (4000);;;;;;;;;;;;x
ct_asoiaf_unsullied_1;Unsullied Camp (1000);Camp d'Immaculés (1000);;;;;;;;;;;;x
ct_asoiaf_unsullied_2;Unsullied Camp (2000);Camp d'Immaculés (2000);;;;;;;;;;;;x
ct_asoiaf_unsullied_3;Unsullied Camp (3000);Camp d'Immaculés (3000);;;;;;;;;;;;x
ct_asoiaf_unsullied_4;Unsullied Camp (4000);Camp d'Immaculés (4000);;;;;;;;;;;;x
fp_asoiaf_unsullied_1;Unsullied Camp (1000);Camp d'Immaculés (1000);;;;;;;;;;;;x
fp_asoiaf_unsullied_2;Unsullied Camp (2000);Camp d'Immaculés (2000);;;;;;;;;;;;x
fp_asoiaf_unsullied_3;Unsullied Camp (3000);Camp d'Immaculés (3000);;;;;;;;;;;;x
fp_asoiaf_unsullied_4;Unsullied Camp (4000);Camp d'Immaculés (4000);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_1;Unsullied Camp (100);Camp d'Immaculés (100);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_2;Unsullied Camp (200);Camp d'Immaculés (200);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_3;Unsullied Camp (300);Camp d'Immaculés (300);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_4;Unsullied Camp (400);Camp d'Immaculés (400);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_5;Unsullied Camp (500);Camp d'Immaculés (500);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_6;Unsullied Camp (600);Camp d'Immaculés (600);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_7;Unsullied Camp (700);Camp d'Immaculés (700);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_8;Unsullied Camp (800);Camp d'Immaculés (800);;;;;;;;;;;;x
ca_asoiaf_unsullied_cent_9;Unsullied Camp (900);Camp d'Immaculés (900);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_1;Unsullied Camp (100);Camp d'Immaculés (100);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_2;Unsullied Camp (200);Camp d'Immaculés (200);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_3;Unsullied Camp (300);Camp d'Immaculés (300);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_4;Unsullied Camp (400);Camp d'Immaculés (400);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_5;Unsullied Camp (500);Camp d'Immaculés (500);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_6;Unsullied Camp (600);Camp d'Immaculés (600);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_7;Unsullied Camp (700);Camp d'Immaculés (700);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_8;Unsullied Camp (800);Camp d'Immaculés (800);;;;;;;;;;;;x
ct_asoiaf_unsullied_cent_9;Unsullied Camp (900);Camp d'Immaculés (900);;;;;;;;;;;;x
fp_asoiaf_unsullied_cent_1;Unsullied Camp (100);Camp d'Immaculés (100);;;;;;;;;;;;x
