b_na_nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;Na Nu;x
b_thuang;Thuang;Thuang;Thuang;Thuang;Thuang;Thuang;Thuang;Thuang;Thuang;Thuang;Thuang;Thuang;Thuang;x
b_lat_sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;Lat Sen;x
b_nak_ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;Nak Ho;x
b_ban_pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;Ban Pho;x
b_na_lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;Na Lin;x
c_thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;x
c_thakhek_adj;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;x
b_thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;Thakhek;x
b_xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;Xiangliab;x
b_ban_nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;Ban Nahouangoua;x
b_chout_song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;Chout Song;x
b_houay_aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;Houay Aek;x
b_mai_nam_pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;Mai Nam Pakan;x
b_nong_hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;Nong Hoi;x
b_ban_nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;Ban Nadon;x
d_khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;x
d_khorat_adj;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;Khorat;x
c_phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;x
c_phimai_adj;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;x
b_phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;Phimai;x
b_non_sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;Non Sung;x
b_mueang_nakhon_ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;Mueang Nakhon Ratchasima;x
b_pak_thong_chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;Pak Thong Chai;x
b_dan_khun_thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;Dan Khun Thot;x
b_sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;Sikhio;x
b_pak_chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;Pak Chong;x
b_khon_buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;Khon Buri;x
c_chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;x
c_chaiyaphum_adj;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;x
b_chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;Chaiyaphum;x
b_ban_khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;Ban Khwao;x
b_chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;Chatturat;x
b_bamnet_narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;Bamnet Narong;x
b_sap_yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;Sap Yai;x
b_nong_bua_rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;Nong Bua Rawe;x
b_khon_sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;Khon Sawan;x
b_kaeng_khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;Kaeng Khro;x
c_phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;x
c_phutthaisong_adj;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;x
b_phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;Phutthaisong;x
b_na_pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;Na Pho;x
b_nong_waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;Nong Waeng;x
b_hai_sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;Hai Sok;x
b_ban_yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;Ban Yang;x
b_ban_chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;Ban Chan;x
b_mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;Mafueang;x
b_ban_waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;Ban Waeng;x
c_muang_fa_daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;x
c_muang_fa_daet_adj;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;x
b_muang_fa_daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;Muang Fa Daet;x
b_mueang_kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;Mueang Kalasin;x
b_kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;Kamalasai;x
b_khong_chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;Khong Chai;x
b_yang_talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;Yang Talat;x
b_huai_mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;Huai Mek;x
b_nong_kung_si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;Nong Kung Si;x
b_na_mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;Na Mon;x
d_champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;x
d_champassak_adj;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;x
c_champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;x
c_champassak_adj;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;x
b_champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;Champassak;x
b_pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;Pakxe;x
b_houay_lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;Houay Lusy;x
b_lao_ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;Lao Ya;x
b_pak_tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;Pak Tuay;x
b_wat_muang_kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;Wat Muang Kao;x
b_patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;Patumphon;x
b_ban_done_mak_giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;Ban Done Mak Giang;x
c_salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;x
c_salavan_adj;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;x
b_salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;Salavan;x
b_nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;Nakosao;x
b_ban_soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;Ban Soung;x
b_nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;Nongboua;x
b_ban_houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;Ban Houaythamao;x
b_ban_luktoungka_nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;Ban Luktoungka Nua;x
b_mouang_taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;Mouang Taoy;x
b_houn;Houn;Houn;Houn;Houn;Houn;Houn;Houn;Houn;Houn;Houn;Houn;Houn;Houn;x
c_savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;x
c_savannakhet_adj;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;x
b_savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;Savannakhet;x
b_ban_that;Ban That;Ban That;Ban That;Ban That;Ban That;Ban That;Ban That;Ban That;Ban That;Ban That;Ban That;Ban That;Ban That;x
b_ban_nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;Ban Nhiang;x
b_nasy;Nasy;Nasy;Nasy;Nasy;Nasy;Nasy;Nasy;Nasy;Nasy;Nasy;Nasy;Nasy;Nasy;x
b_sompha_vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;Sompha Vilai;x
b_ban_khap_phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;Ban Khap Phuang;x
b_lao_fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;Lao Fai;x
b_nadung;Nadung;Nadung;Nadung;Nadung;Nadung;Nadung;Nadung;Nadung;Nadung;Nadung;Nadung;Nadung;Nadung;x
k_lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;x
k_lavo_adj;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;Lavo;x
d_lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;x
d_lavodapura_adj;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;Lavodapura;x
c_lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;x
c_lavodayapura_adj;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;x
b_lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;Lavodayapura;x
b_thanon_yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;Thanon Yai;x
b_pho_kao_ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;Pho Kao Ton;x
b_tha_wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;Tha Wung;x
b_ban_mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;Ban Mi;x
b_khok_samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;Khok Samrong;x
b_sa_bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;Sa Bot;x
b_phatthana_nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;Phatthana Nikhon;x
c_si_thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;x
c_si_thep_adj;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;x
b_si_thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;Si Thep;x
b_wichian_buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;Wichian Buri;x
b_bueng_sam_phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;Bueng Sam Phan;x
b_nong_phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;Nong Phai;x
b_chon_daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;Chon Daen;x
b_kan_chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;Kan Chu;x
b_phet_lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;Phet Lakhon;x
b_ban_kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;Ban Kluai;x
c_nakhon_sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;x
c_nakhon_sawan_adj;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;x
b_nakhon_sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;Nakhon Sawan;x
b_lat_yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;Lat Yao;x
b_mae_wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;Mae Wong;x
b_kok_phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;Kok Phra;x
b_phayuha_khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;Phayuha Khiri;x
b_banphot_phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;Banphot Phisai;x
b_mae_poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;Mae Poen;x
b_chum_ta_bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;Chum Ta Bong;x
d_phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;x
d_phanat_adj;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;x
c_phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;x
c_phanat_adj;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;x
b_phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;Phanat;x
